text,location,interest
"Should I be overwhelmed and be subdued by opponents, their history. Our objective is to win the war. I'm a school teacher. I teach people around the globe for free using my leadership skills especially from 3rd world countries virtually. @ManUtd @Casemiro @B_Fernandes8",Johor,Education
"@mayaWSB80 @CollinSLKoh @RSIS_NTU Who knows whether he works for CIA? However, that's how CIA do the planting. From school to cultivate as mole",Johor,Education
@cedric_ducaedis MINECRAFT SCHOOL,Johor,Education
"#NTUsg inked two MOUs to strengthen its #partnership with Vietnam universities in the areas of joint #researchprojects as well as faculty and student exchange today. The signing ceremony was witnessed by Prime Minister Lee Hsien Loong, who is on an official visit to Vietnam, and� https://t.co/gF5ym2lgUw",Johor,Education
"#NTUsg is deepening its partnership with Vietnam National University, Hanoi and Vietnam National University, Ho Chi Minh City, with a focus on joint #research projects in #sustainabledevelopment, #climatechange and #airtrafficmanagement as well as faculty and student exchange.� https://t.co/2zoq5oHwah",Johor,Education
Just received my @analogue pocket after 1 year of pre order. Beautiful device.  On the picture: Analogue Pocket &amp  the old school Game Boy Color https://t.co/60nE8jQMch,Johor,Education
"In a new study of how water flows past spheres, Robert Hunt and Daniel Harris at Brown University in the US and colleagues have discovered that  semi-submerged objects are subject to greater drag even at flow speeds of less than 23 cm/s."" @fyfluiddynamics""",Johor,Education
@joodalooped @nosilverv I keep the NEET spirit alive as a student,Johor,Education
"Then i told my parents i wanted to use the computer but offline, for some school reason. But i was accessing the internet ahahaha all that trouble, i can't even remember what for? MSN? Neopets? Habbo?  I wasn't very discreet about it though so yeah i got discovered pretty quickly",Johor,Education
Loving this old school vibes! Is anyone the same?   Then join us @OG_Ape_Club in the NFT World Cup and vibe together!   @JoeyCapitano @JoeTheCryptoKid @gandalfcryptto   #NFTWC2023 @intraverse_game,Johor,Education
"@TheCitizen_News Yes, he is the one whom loadshedding started with. Did he sort it during his turner? NO!!",Johor,Education
@freedom20914236 @ewnupdates No labour low when you have been deployed! Only appointmented,Johor,Education
This is old school stuff! And @OG_Ape_Club is owning!     Get in and fight with us now in the NFT World Cup!??  @PaddyisBored @Tritty_p @PaddyHorne   #NFTWC2023 @intraverse_game,Johor,Education
"This the one gaz n ben went to school woth behind the success of hobby kitchenware I swim with them, and jenny saw me n kirsty in that draw on thT competition that we ended up at youre comp dave you know the one.  Any we raised the dollar for new equipment for team.",Johor,Education
Join @OG_Ape_Club in the NFT World Cup! ??  Have fun playing some old school video game!   @ZironiVioletta @zubic_eth @garyvee   #NFTWC2023 @intraverse_game,Johor,Education
...road to 3M views n guys... Without You #DavidLicauco #ShairaDiaz https://t.co/ZCpQNfc415,Johor,Education
"i love tues n thurs.. i go to school at noon for japanese class then i go to the gym.. take a shower, sit down at cozy mc and get a drink.. study/do homework. Go home and GAME / sleep",Johor,Education
@ShiyoriVT BRO LAST TIME I MEASURED MY HEIGHT WAS IN HIGH SCHOOL (Maybe I've grown shorter???),Johor,Education
"We then speak to Aamir Bana, a 24-year old student at Yale-NUS and NUS Law. He shared how voting is a 'sacred right', why he is not in favour of vote spoiling in close races, and whether the campaign period would have a 'Jamus moment'  Listen here: https://t.co/zJc56Fp4VC",Johor,Education
"Next, we speak to Liang Weiting, a 22-year-old final-year student at NTU, who gave her thoughts on the different roles of the president and expectations that Gen Z voters would have for a candidate  Listen to the episode here: https://t.co/04Xuljtamy",Johor,Education
"@TansSunrise @MRobertsQLD At least my mother raised someone who passed High School science &amp  still doesn't think he knows more than experts in the field. But enough about me, Monica is Europe &amp  needs more money, please donate now ??",Johor,Education
"People died in queues, struggled and are struggling to feed their children let alone themselves. Parents had to decide which child to send to school. Children are malnourished. People lost their sources of income. And Sri Lanka�s former President is shopping in a foreign country.",Johor,Education
"#NTUsg inked two MOUs to strengthen its #partnership with Vietnam universities in the areas of joint #researchprojects as well as faculty and student exchange today. The signing ceremony was witnessed by Prime Minister Lee Hsien Loong, who is on an official visit to Vietnam, and� https://t.co/AKXdg6oqfK",Johor,Education
"#NTUsg is deepening its partnership with Vietnam National University, Hanoi and Vietnam National University, Ho Chi Minh City, with a focus on joint #research projects in #sustainabledevelopment, #climatechange and #airtrafficmanagement as well as faculty and student exchange.� https://t.co/jeYboJKoTe",Johor,Education
@SarahHuckabee @_AEDCE Your education system 47/50. It's toxic,Johor,Education
"???? Tbay Charity Event in Ghana July 2023 ??  On July 20, our charity team donated a treasure trove of essential supplies to the amazing children at Ahwerase Presby Primary School in Ghana.   #Tbaycharity #southafrica #children #gifts #donate #Donating1000schools #givingback https://t.co/hv3ky6c5Kq",Johor,Education
"From exercise books to footballs, these simple yet vital materials encourage them to inspire dreams, ignite creativity, and create brighter futures. Education, entertainment, and hygiene are essential building blocks for every child's growth. Thank you for your support. ????",Johor,Education
"Innovation comes with challenges. The Japanese motor industry leader, Toyota, faces a production halt due to a glitch in their system. #business #product #quality   https://t.co/gXB5u02wmN",Johor,Education
"Researchers at Nanyang Technological University (NTU) found that people who have watched repeated Immersive Videos of others consuming Candy, subsequently have a significantly decreased craving for it"" (AR / VR)  https://t.co/DYFPuAxvEx""",Johor,Education
An other packed day giving VR demos to students at the Singapore Management University who never tried VR before - with the Co-Founder of Hiverlab who was also giving a talk about Ai/Digital Twins/AR - tomorrow AWE Asia tomorrow! https://t.co/xvgAcTsYAk,Johor,Education
Student love for CRTP and CARTP! ?? #RedTeam #Azure #Pentesting https://t.co/LxUsPEWxlU,Johor,Education
"Social enterprises play a crucial role by addressing societal challenges while maintaining sustainable business practices, creating positive impact alongside economic value. #business https://t.co/lPtvhgR48N",Johor,Education
"a black and white camera captures images of a woman looks at the camera, full view, in the style of ascii art, wet-on-wet blending, surreal animation, trompe-l'�il graffiti, mysterious figures, ogham scripts, barbizon school --ar 2:3 https://t.co/Jd5kxNR2k2",Johor,Education
Nope nvm- I apologise for the extremely short stream but I'm too tired and I actually can't wait- was waiting for a friend to play rank together but I couldn't hold up any longer since I just came back directly from school and I'm jus tired ?? https://t.co/YvmdoAmDZI,Johor,Education
Learn first aid course and respond to an emergency to save lives. Avanta offers various first aid #courses during weekday and weekend. Check our website for more details https://t.co/PkRiCOnbjw  #FirstAid #Training #Singapore #AvantaGlobal https://t.co/4tOjjOCN0i,Johor,Education
#Teachers! Register for our weekly Saturday #webinar now @ https://t.co/HCDenTyGzS           Topic: How to Improve #Spelling Across #Subjects  #teaching #student #schools #educators #education #assessment #edtech #superteacher #educators #results #language #StudentSuccess https://t.co/xZ34Hv3BhR,Johor,Education
"a black and white camera captures images of a woman's face, in the style of ascii art, wet-on-wet blending, surreal animation, trompe-l'�il graffiti, mysterious figures, ogham scripts, barbizon school --ar 2:3 https://t.co/PMq3hkig71",Johor,Education
School buses #mauifires https://t.co/4Fzy911Eqs,Johor,Education
...woooow 4M views n... Because I Love You #DavidLicauco #ShairaDiaz https://t.co/1n8PXrHA40,Johor,Education
@cedric_ducaedis school dislikes minecraft :'),Johor,Education
"i rushed out of school so quickly after my exam mygoshh, see no evil hear no evil",Johor,Education
"@CollinRugg @MarkBoyleTV Why ironically""? What does Wuhan have to do with school shootings?""",Johor,Education
yall  i know the ugliest bitches at my school wanting to be a model or flight stewardess.,Johor,Education
"Jake &amp  Logan paul both a pair wanna be fighters any decent fighter would take them to boxing school and beat them down good no one has yet, watch Schwartz v fury now that was a boxing lesson by the greatest heavy weight in the modern era, he switch's position",Johor,Education
"??Attention! Participate &amp  make a difference!?? Are you an #NUS, #YaleNUS, or #NTU student with views on #TFSV #CampusSexualViolence &amp  #SexualLiteracy? Share your experience with us. Your voice matters! ???   ??Participate and receive $40 grab vouchers!  Sign up below?????? https://t.co/vvvDuWdpyg",Johor,Education
"Congratulations to seven outstanding iHealthtech attachment students under the guidance of Prof Ali Asgar Bhagat for winning the Outstanding Undergraduate Researcher (OUR) Prize!???? #NUS #Research #HealthTech https://t.co/dJ7miqj20T""",Johor,Education
"Paper or Plastic? Neither, Says New Study by the University of Gothenburg  https://t.co/TEaTVlCj3O",Johor,Education
Exciting news teachers &amp  education counsellors! Join us at the East Asia Counsellor Forum: Preparing Students for UK Study Success. This hybrid event provides valuable insights for your students' journey to UK universities. https://t.co/Q5PFptyuQq  #EastAsiaCounsellorForum2023 https://t.co/sPxGyh4z9y,Johor,Education
"???? Embark on a journey towards better and greener commutes at #SGMobilityGallery�s new �Friendlier Roads, Happier Commutes� exhibition this upcoming school holidays!   Register now ?? https://t.co/Jblc4CP8gB https://t.co/ZLmiS69MeY",Johor,Education
@MALLINA77185555 @Ellarolagobba1 ivanna karkond hoglike full school avre bandidru,Johor,Education
Is it the teacher�s fault if all 20-30 students fail her/his exam? Not one student pass? Or is it the students�?  What�s the line of the students motivation to want to study? Or the teachers to teach enthusiastically?,Johor,Education
@MothershipSG The real Sex education we always wanted,Johor,Education
"Tech only makes you richer, not get you rich   The money to even afford the proper gadgets nor be jokes, courses etc.",Johor,Education
"@HomerSayson Wise people often evade frustrations. I already conditioned my mind and accepted defeat under Chot Reyes mentoring. No matter how good players we have, but with an old school coach, defeat is inevitable. Change is overdue.",Johor,Education
"Discover our new book, The European Union and International Investment Law Reform at  ?? https://t.co/eUQ1keYNEw  Essential reading on understanding the reform of international investment law envisioned by EU! More information: ?? https://t.co/gz0kDigH8d",Johor,Education
"Leading by example, founder of The Enneagram Academy #sgSMUalumni Cindy Leong donated $300,000 to establish an endowed scholarship for SMU students in financial need. Her hopes? To empower them like she was, and that they pay it forward someday. https://t.co/seAW56tLZ3 https://t.co/HpUqq08AXj",Johor,Education
@raeyen0102 go be good student and study�,Johor,Education
@TheStar_news  Gauteng Premier Panyaza Lesufi says the young boys gathered at Maponya are ready to lead in the fight against GBV through skills and schools of specialization from across the province. The young boys have built a train inside their school premises.,Johor,Education
Some level of irony where I like assembling buildings but got dismissed from architecture school hahahahah https://t.co/BFdjQGZ2Y4,Johor,Education
"Respect in children catalyses cooperation, encouraging them to work collaboratively towards shared goals. When children respect one another, they recognise the value of teamwork and the strength of collective effort.  #kindness #unity #compassion https://t.co/OQUYhc6TTs",Johor,Education
"As this is stated before, David Ben Gurion and Niels Bohr will have themselves upgraded at the University of Sussex. Because this must make sense.",Johor,Education
@TheStar_news  President Cyril Ramaphosa has arrived at the Maponya Mall cinema for the Anti GBV address aimed at encourage young men to respect and protect women against violence and abuse. GP Premier Lesufi and education minister Angie Motshekga is also in attendance.,Johor,Education
"Researchers at the Nanyang Technological University (NTU) in Singapore have devised a micrometer-thin Battery that can power Smart Contact Lenses and be charged with Tears""  https://t.co/qmOJEuC02r""",Johor,Education
"I woke up with multiple text msg, email + slack alerts/msgs. This is heartbreaking. My only consolation is that my kids were with me here in Singapore and not sheltering in place at their Chapel Hill daycare/elementary school.",Johor,Education
@CodeByPoonam That typical engineer has a PhD and a baker�s dozen of papers under their belt.  You are not going to skill up with online courses to get these jobs!,Johor,Education
"We're thrilled to have our CEO @_gojohnnygo speaking @Soulbound_bali discussing how Morfyus accelerates impact through innovation and education! Through blockchain, we're creating an ecosystem that connects talents with personalised opportunities. The future of work is changing! https://t.co/yDB5h3SuxB",Johor,Education
"As technology continues to advance,�it�s no surprise that artificial intelligence (AI) has made its way into the education system. One area where AI is proving to be useful is in student coaching and career counseling.   1/4",Johor,Education
"Thrilled to announce the return of our flagship higher education fair Study in Europe 2023 in a dynamic physical format.  Join us: ???Saturday, 30th Sept ??10am-5pm ??Capitol Piazza, 13 Stamford Road, Singapore 178905  ??https://t.co/GTRR7ajwlW  #TeamEurope https://t.co/39RcaHQkcd",Johor,Education
"Maybe I'm not proud being a woman. Maybe all gender have different role. Maybe I missed my old school time, got to play soccer in all girls school. Defender is my favorite position. Cuma pada aku, pandai2 bincang bahagi tugas pada aku.",Johor,Education
@MeghUpdates God save PAK &amp  there education,Johor,Education
"Minister in the Prime Minister Office, Second Minister for Foreign Affairs and Second Minister for Education Dr Maliki Bin Osman made opening remarks at the 4th AHLMEV Welcome Ceremony and Lunch.  Read the full transcript here: https://t.co/AJRO5zbBBf",Johor,Education
"@suilee Separately, whenever I give student talks, I always tell them: you're not a real journalist until someone has threatened to sue you!",Johor,Education
"Some banks have launched student credit cards, which can basically provide a wide range of currency options for major study abroad countries and regions. If you need to carry foreign currency funds, you can consider depositing a portion of the foreign currency into a credit card.",Johor,Education
@mayaWSB80 @DuriansForever @CollinSLKoh @RSIS_NTU Sometimes the government should step in as Singapore don't want anyone to speak up for a country. Using Singapore flag and as Singapore university position to try convince others. Is not doing good for Singapore neutral stand,Johor,Education
"@Mariusj001 @CollinSLKoh Free speech means trouble. He is showing the twitter world that his comments are Singapore government stance. See, I can say what I want. But, to put up a flag with credentials from Singapore university as lecturer means he have the credentials"". Which to me is cheating""",Johor,Education
"???? It's #Tuesday, and the school assignment deadlines are ALREADY closing in like they've had too much coffee! ?? Time to channel that focused energy, conquer the tasks, and show those deadlines who's boss???? #SchoolLife #DeadlineDrama #IGCSE https://t.co/OG4Lx4Jlen",Johor,Education
"@vdandre3 @CollinSLKoh He represent Singapore government. He put up Singapore flag and Singapore prestige university as lecturer. If he is not, at this sensitive time, someone should report to Singapore ISD and MOF whatever. Others may take it what he says is Singapore stand on China",Johor,Education
WANT TO DESIGN GREAT E-LEARNING COURSES TO SPEED UP LEARNING? YOU NEED THIS� | Enroll in this course to learn to create engaging #elearningcourses that will ensure #accelerated #speedoflearning. https://t.co/s8TTWVOgHs  70% off. #ElearningDesign #GetThereFaster #LearningFast,Johor,Education
"@Mariusj001 @CollinSLKoh He represent Singapore, he put up Singapore flag and teach in prestige university. With his credentials put up here. Wow, not sure how Singapore government feels about his comments",Johor,Education
And I know she is not the first person I know struggle financially. Yeah being poor is like a trap. Usually it comes with a package where they have commitments like education and medical expenses. I might not feel exactly the pain of being poor. But feeling without money is suck,Johor,Education
"@DuriansForever @mayaWSB80 @CollinSLKoh @RSIS_NTU Someone need to write to ISD and MOF to investigate his income and motives. Maybe he should stop teaching in university because what he teaches may not be Singapore stand and with that, will get Singapore in trouble",Johor,Education
School superintendent apologizes after assembly singled out Black students  https://t.co/2nVaeSobje,Johor,Education
"@mayaWSB80 @CollinSLKoh @RSIS_NTU He represent Singapore. He put up Singapore flag, lecturer of prestige university. If he is not, why his stand to go against China and Singapore government not doing anything? Singapore has been neutral. Maybe he really represent Singapore",Johor,Education
Thank you @AustralianBooks for listing S.J. Butler�s debut novel A Very British Disaster! This is a brilliant piece of historical fiction about the very first Anglo-Afghan War with plenty of education and humour! #australianauthor #newbook https://t.co/xCyxb1z6xJ,Johor,Education
�Whole different beast�:  Retailer education key to cracking US low- to no-alcohol category � NZ�s AF Drinks #lowtono #AFDrinks https://t.co/ZXq1yRSw5t https://t.co/LtOxBUHizL,Johor,Education
"To kickstart their #MCMEnglish unit on adventure stories, the #MCMYear3 children went on a riddle quest around Pre-Prep to save Poppy the bear. She had been hidden by the fictional Mr. Mischief. Using their determination and intelligence, they succeeded! #AdventureTime ?? https://t.co/tXUxNYekki",Johor,Education
"@MuxidSQ I GOT LOTS TO DO STILL, MY DAILY REFLECTIONS FOR SCHOOL STACKING UP AND YET I'MMA SLEEP",Johor,Education
The #MCMNursery had their first Forest School session today and surprised us with their grit and determination. They loved blowing bubbles in the colors of the Malaysian national flag and going on a minibeast hunt. ?????? https://t.co/zan8vKGYCg,Johor,Education
"@PrzemyslawChmi3 @CKikila @RistoReipas10 wtf??????? pls learn some in school. tho its not taught in school, u could easily check on internet",Johor,Education
"Education Minister Chan Chun Sing, who announced the new curriculum, cited the finding as a major concern and a threat to Singapore's bilingual edge"", assuring parents that having more time devoted to mother tongue will unlikely affect English proficiency in the long term. (3/4)""",Johor,Education
US: Suspect arrested after University of North Carolina faculty member killed in shooting  #USNews #shooting #crime #usanews #NorthCarolina #ctoi #connectedtoindia #CrimeNews  https://t.co/hoLFP8F6zb via @connected2india,Johor,Education
The guy yang minat i dulu nak datang Penang. Serba salah actually. He's younger than me by one year and he's still a student so no money. Dia comel and all but dk la memang suka dia as kawan je..,Kedah,Education
until u forget to fetch your sibling from school ?? (real) (regretted it) (going insane),Kedah,Education
Meet us tomorrow at KOLEJ PROFESIONAL BAITULMAL KL for those willing to apply for the full scholarship at Albukhary International University 2023.   Date: 30/8/23 Time: 9am  AIU WEBSITE: https://t.co/AeDZQoKBuB AIU MQA FA: https://t.co/pogg45xNvu,Kedah,Education
When your school coulda just ask for a clearer pic but decided to edit you from malay becoming full on punjabi guy.   It's ridiculous but at least my segment is publish,Kedah,Education
Thailand School Eternal Torture,Kedah,Education
"Malaysian are really lucky. On top of that we also enjoy a lot of subsidy, cheap healthcare (government hospital), lower income tax, cheap education. But the downside is people of my kind and other kind are being labelled as 'pendatang', guest by ONE political party.",Kedah,Education
@ajitkallar444 @Hhhh66989196 @UpdatesChennai Diabetes is Genetical Only you could�ve know if been to proper school??,Kedah,Education
"In conjunction with Malaysia�s Independence Day, Student Representative Council had organized �Car Decoration Competition� to celebrate and express their love for�the�country.  #msumalaysia #msucollegeterengganu #merdeka2023 #lovefromMSU #MSUrians https://t.co/pm18bDlW9d",Kedah,Education
"???????? ?????????????? ?????????????? ???????????????????? ???? ?????????????? ???? ????????????????: ???????? ??  Recently, Gwyneth, a student in her fourth year, also traveled to Portugal. We hoped you had a good time and gained something from it!  #PIDC https://t.co/69S6k474r4",Kedah,Education
"How much is a Ph.D. (Mathematics) degree certificate from Chicago State University @ChicagoState? Also, I need the school account details so I can transfer the money as soon as possible. I need the certificate for the Governorship election in Imo State in November 2023.",Kedah,Education
"At school I�m a teacher, at home I�m a slutty, location cheras HAHAHAH WTF ??????",Kedah,Education
@zahacktanvir Seems like you missed the slap in school?? Privileged Muslims are curse to poor Muslim in India,Kedah,Education
@adamizzwann97_ 11. Deteriorating education system. 12 increasing graduate with mismatch or unemployable qualifications. 13. Increasingly popular with human rights issues. 14. Slowly becoming a country with one spoken language. 15. Renown for her ex pm.,Kedah,Education
i just saw a girl wearing a timberwolves gorgui dieng jersey in public what is wrong with this school,Kedah,Education
@babybubbles69 Wanna be ur student too,Kedah,Education
@18AGordon @LozzaFox I had free school meals. I felt no stigma. Opposite - I was glad that the rich had to pay because my mum didn�t get much help.,Kedah,Education
@whosaidthatthen @LozzaFox Poor kids have always got free school meals. This is a policy to give them to rich kids.,Kedah,Education
@18AGordon @LozzaFox The poor have always got free school meals. This is a policy to give free meals to rich kids!,Kedah,Education
@MilitonRachael @LozzaFox The most vulnerable have always had free school meals. Khan wants rich parents to get free kids meals. It�s bonkers.,Kedah,Education
@martinjdrum @LozzaFox There have always been free school meals for poor children. This policy is so rich children get free school meals. I have never understood the Labour Party�s love of universal benefits. They should be doing the opposite and insisting the rich pay for their kids food.,Kedah,Education
I Gotta Take My Picture Of Marley When He Gets Out Of School ??,Kedah,Education
@abuhafiz1 I always thinks PQS and PSI should be mandatory. Pendidikan Islam is too shallow to for proper education on Islam.,Kedah,Education
"I got straight As in my PMR, and my school principal called me because I chose the Social Science stream rather than Pure Science. I�m proud to be the first student in my school to break the tradition.",Kedah,Education
"Chef by day, Student by night, and Mandarin enthusiast always! Meet Badrul, our talented chef who's not just passionate about creating culinary masterpieces but is also on a mission to enhance his skills through part-time degree studies.  #ChefLife #StudentLife #MandarinJourney https://t.co/Ap80Jt3PTA",Kedah,Education
"Talk is by far the most accessible of pleasures. It costs nothing in money, it is all profit, it completes our education, founds and fosters our friendships, and can be enjoyed at any age and in almost any state of health.""  � Robert Louis Stevenson""",Kedah,Education
"@jameschin110 Political education is the only way. I personally dont agree to adjust back the undi18, as it is regressive.",Kedah,Education
The second keynote is from Prof. Robert Wimbel from Poznan University of Technology @PUT_Poznan on Data Integration. #DEXA #IWCFS https://t.co/CfMJejAF7h,Kedah,Education
@ryuchan11 @groudondeeznuts @malcomditengah @AshveenSekaran @fizli83 How is the students going to apply hadith 40 to their life or help them making life decisions? From my perspective the introduction hadith 40 is just the govr using the student to gain political maliege. It will only worsen the current deteriorating education system. End,Kedah,Education
"no school, no work, no bills. just meow meow https://t.co/7h6l0mbkTc",Kedah,Education
"I taught my student SPEED WRITING yesterday... You know, to write on a given topic as much as you can in two minutes that sort of thing... Very challenging, that.  It is a true test of brainstorming and writing the ideas down in perfect grammar and use of words",Kedah,Education
@JCFights if there were real guys at this school that fool wouldve died that day,Kedah,Education
"Open water divers� luck..class with school of fish??   Dive site: Batu Nisan, Perhentian Island ??  #remoradivers #remoradiver #scubadiving #scuba #diving #diver #kelasscuba #lesenscuba #belajar #murah #divecentre #selam #dive #swim #class #course #kl #openwaterdiving #underwater https://t.co/MN0jtIGUbo",Kedah,Education
"@ahchoen When you free, search on YouTube the history of Africa, it�s a long video. Talking bout Western conquer and making slave out of them, while steal their resources and pressing down their education.   A very insightful.",Kedah,Education
@foodie657 @iamshiv4558 @BefittingFacts ?? illiterate dummy  Have you ever been to school or is there even school?,Kedah,Education
"Suddenly got wild imagination with my school driving's teacher. She's old, but curvy. And i remember seeing her bra and panties line through her tight shirts and pants. Diserikan lagi dengan tudung corak bunga beliau. ??",Kedah,Education
"Love inai, but couldn't wear it as much, school won't allow it. As an adult, too much fuss made when you're seen with inai on your fingers ??  But I couldn't give AF anymore, it's pretty &amp  helps my nails, so inai di jari"" is gonna be my signature style from now on ??""",Kedah,Education
Education ministry ready to meet any party on hadith module  https://t.co/dypcYrNzMx,Kedah,Education
"Today, my 12-year old student told me that he wants to keep a chameleon SECRETLY in his room, without his parents knowing   This feels so conspiratorial since he just shared it with me, and not even his brother ??",Kedah,Education
"???????? ?????????????? ?????????????? ???????????????????? ???? ?????????????? ???? ????????????????  Recently, one of our 4th year student, Jordan, paid a visit to Portugal.  We hope you had a memorable time there and gained valuable experience!  #PIDC https://t.co/GCM1r36qXr",Kedah,Education
@SurbhiKuma53170 Where can I find you..I m a student can you teach me,Kedah,Education
Anyone on twitter knows someone who's doing Physiotherapy Degree or Diploma in 1) Inti 2) Nilai University 3) MSU 4) Mahsa  Please do drop me a dm,Kedah,Education
"Osama bin Laden : King Abdul Aziz University, civil engineer, Jiddah Omar Sheikh: killer of WSJ reporter Daniel Pearl educated from LSE.  Md. Ata (9/11  terrorist) an architect. educated terrorist list is long: Times Square bomber Faisal Shehzad, Danish embassy bomber Hamad Adil",Kedah,Education
@misatoONline Beautiful school goddess!!! ????????????,Kedah,Education
Some of the highlights during Career &amp  Education Fair MSU College Terengganu. Enjoy!  #msucollegeterengganu #careerandeducationfair #msurians #eventspractices #transforminglives #enrichingfuture https://t.co/I6omodohPR,Kedah,Education
"Are u looking for a place to study? Look no further as here at MSU  we offer you the opportunity to study from Certificate to Bachelor�s degree level. These are the routes that you can take at @MSUcollege_kb, depending on your education level.   https://t.co/u4wO2sj75Z https://t.co/tvxxu3Sr8h",Kedah,Education
"First day of school holiday. Had a slow morning. Did laundry, dishes, watched movies and read books.   No rush, no expectations, no pressure, no back biting, no gossips. Definitely the rest I needed after weeks of drama and plot twists.  ?? https://t.co/jRToZuFBSU",Kedah,Education
"@NicholasN3Y @suriamarsuli When went to university, it's a full circle. Chinese with Chinese, Indian with Indian. Then the rest. Kinda sad reality",Kedah,Education
@suarakeadilan99 This to prevent some unscrupulous person 'spin and claims' that such Modul Hadis 40 is part of the Education syllabus and is meant as compulsory to all students in the future.,Kedah,Education
Im getting curious why everyone story is about attending wedding ceremony only to figure out that now is school holiday no wonder HAHAHAHAHHAHAHAHA,Kedah,Education
"@suarakeadilan99 Dear Deputy MOE, to ensure in future there will be no misunderstanding or dispute, the MOE MUST issue 'an Arahan melalui Surat Perkeliling Kementrian Pelajaran' indication that the Modul Hadis 40 Imam Nawawi is solely for Muslim student. Put it in writing for future reference.",Kedah,Education
@suriamarsuli Yes I want that. I studied in Chinese school. I would say racism still very high here due to school system,Kedah,Education
baru teringat actually im qualified to enrol for professional certificate now wee student mode ON,Kedah,Education
here for my first primary school friend�s wedding - the first in 6T class to get married ???? https://t.co/HewdDovoJo,Kedah,Education
"Bila buat kelas pagi, you just know if your student has taken their breakfast or not.  This morning, in my 8 am class, my student kept making sentences using 'roti canai' and 'karipap' as her central themes",Kedah,Education
@TheMekon_Venus my college had the engineering school design the new library.   they didn't take into account the weight of all the books.  the library is sinking into the ground,Kedah,Education
"Masa student dulu fikir, betulke ade yang jadi sampai kena buang rahim semua?   yes it happens, even tak sampai half posting pun, dah witness benda ni.  So, appreciate-lah every little notes u jot down. Cus it�s happening and you will encounter it one day.",Kedah,Education
"It was a golden opportunity lah, buat discharge a patient with massive primary pph underlying hemorrhagic dengue fever.   Platelet belas� je.  All measures taken, sejibik dalam nota medical school.  And yeah she ended up w hysterectomy.  Total EBL: 8L https://t.co/xqaswJmRdZ",Kedah,Education
I felt called out ?????? Literally stopped anything science related once I graduated high school except for required classes,Kedah,Education
?? Education is the most powerful weapon which you can use to change the world. https://t.co/qu1O5OLlHE,Kedah,Education
"And btw, he worked as a clerk at primary school,",Kedah,Education
"-a good education to his children All of his children finish their study then  now have a stable life and work  -a land to each child He even buy lands and give it to them when they are 18, as a property",Kedah,Education
"Dizzyness,,, forgive me... Still 3 paperbags of student classes to go... Caiyok2?????? https://t.co/rD1UULaXKT",Kedah,Education
Ruby in sex education? Luv her,Kedah,Education
"@annettedittert Reminds me of a comment by a student (to his girlfriend in 2007) in the Carolinas.... why do you buy liberal food. get some wings and ribs."".""",Kedah,Education
"@odogwu_obi University of Calabar (https://t.co/PkO3aDcHJM), University of Ibadan (https://t.co/kY4bFIi30i)",Kedah,Education
Well that caught on from high school very well,Kedah,Education
@ShekharThebeau @pick_redpill @MrSinha_ Sure social media should be your school and joblessness is ur job  Judging with all ur comments,Kedah,Education
"Introducing our stellar plenary speaker, Professor Dr. Sarah Lewington from Oxford University, United Kingdom. Prof. Dr. Sarah is not just an expert, but an epidemiologist and statistician extraordinaire.    #RCMM2023 #UMBI #UKM  #MolecularMedicine #cancerresearch https://t.co/0Jt0djk6zH",Kedah,Education
@nadhirul_atiq I got sponsorship under my university ??,Kedah,Education
"I print a teacher's copy for Year 2 Book, make my Year 3 smart student to do it saying extra work. But, ?? it's for me to refer during class to give correct answers without flipping the page each time",Kedah,Education
@mieruleman @NewsBFM The best way to destroy a nation is to destroy it's education system.,Kedah,Education
Decentralising Malaysia�s education system https://t.co/hIGOlH7zs1,Kedah,Education
"@Huhou_Mono ohamooo~?? Long time ago when after school, I walk to convenience store to check some books they sold.",Kedah,Education
@ShekharThebeau @pick_redpill @MrSinha_ ???? WhatsApp university is Bakhts specialised institute  This is the fact even kid in Delhi knows   https://t.co/38N4UcM7Q4,Kedah,Education
"My sister asked me,do you still user the Twitter? This generation dont need the twitter..old school babe????",Kedah,Education
@malaysiakini Clear stupidity of article writer Madrasah Is Arabic words for school/college. ??,Kedah,Education
@nigelmtaylor It�s because we won�t unite around a shared curriculum. We saw that with the MMC. Everyone wants to do their own thing. I have seen in one secondary school three fantastic music teachers all teach music completely differently in four years. But no consistency for the kids.,Kedah,Education
@tiomorenoonly The classroom of my grandmother back in the 70�s was bare. So were the other rooms in the public school where she taught. The school produced some very good graduates.,Kedah,Education
"I had a great and insightful workshop on the Development of Proforma and Blueprint which has been organised by the Faculty of Pharmacy, University Kebangsaan Malaysia (UKM), Kuala Lumpur Campus. All participants have been invited by the Faculty's dean to visit... https://t.co/WK1EJSowWs",Kedah,Education
TOXIC CHEMICALS IN WATERCOLOURS� PLASTIC CASINGS. That #watercolour set you bought your child might come with #toxic #chemicals. This has been #found in the black #plastic casings of watercolour sets sold in ???? in tests by the EcoWaste Coalition.  #school  https://t.co/f7Y4mFhffn https://t.co/In7Xxfc62X,Kedah,Education
FLYsiswa - FREE RM300 digital voucher for public university students to purchase flight tickets ??  Check eligibility at https://t.co/BrdxARevXB https://t.co/EsuOAeZxXO,Kedah,Education
