text,location,interest
"Dear adventurous free souls, have you heard about our government projects for Digital Nomad?  Take this opportunity to access the facilities &amp  benefits while working anywhere in Malaysia.  Sign up to be part of the community👇 https://t.co/0aohW97gxV https://t.co/f1A2S7y5ro",,technology
"Malaysia's team connects with Dr. Jeremy Farrar, the #WHO's Chief Scientist, at #WHA76. We've explored collaboration prospects on various research fronts aligned with Malaysia's priorities, such as digital health and mental health. https://t.co/0apd0UtU0y",,technology
"Malaysia not only needs independent media, but media that are also brave enough to speak without fear and favour, said Communications and Digital Minister @fahmi_fadzil.  https://t.co/yODYaxfJo5",,technology
Malaysia Masters 2023: HS Prannoy advances to final after opponent retires due to injury  Read @ANI Story | https://t.co/JsehKPHbOg #MalaysiaMasters2023 #badminton #PrannoyHS https://t.co/PHt6J4li5k,,technology
@NewsBFM ban telegram and create another apps similar to its...its time for malaysia digital developer to shine...i guesssss,,technology
"Top 7 countries to live in as a digital nomad (no particular order):  Criteria: USD purchasing power, safety, weather, networking, &amp  culture.  - Croatia 🇭🇷 - Malaysia 🇲🇾 - Czech Republic 🇨🇿 - Costa Rica 🇨🇷 - Albania 🇦🇱 - UAE 🇦🇪 - Thailand 🇹🇭   What do you guys think?",,technology
1/  Malaysia’s Securities Commission recently ordered Huobi Global to cease operations in the country for failing to register as a digital asset exchange.  @Lavender_au writes in @CoinDesk: https://t.co/JfgSzzusyQ https://t.co/0bwQ2GoAnW,,technology
Malaysia Masters 2023: Lakshya Sen suffers straight-game loss to Angus Ng Ka Long in pre-quarterfinals  Read @ANI Story | https://t.co/LwhzBJ7Uqm #BAI #BadmintonAssociationOfIndia #MalaysiaMasters #LakshyaSen https://t.co/qX4Aah4jIX,,technology
"Malaysia Masters 2023: Sindhu, Prannoy enter quarter-finals  Read @ANI Story | https://t.co/JKTXJfT7K4 #MalaysiaMaster2023 #PVSindhu #HSPrannoy #BAI #BadmintonAssociationOfIndia https://t.co/MApE6nBek3",,technology
"Don't miss the game-changing session at #LIMA2023! Join En. Wan Murdani Wan Mohamad, MDEC's Director of Digital Enablers, as he unveils the secrets of Strengthening Aerospace Cybersecurity in Malaysia. Be prepared to secure our skies!  #SayaDigital #MalaysiaDigital https://t.co/FEbFeNK3Kf",,technology
"#Showbiz: Fresh from her recent concert, local songstress Ernie Zakri continues to make Malaysia proud as she becomes the latest pop artiste to grace the famed digital billboard in New York City's Times Square.  https://t.co/4KEnRsCaWX",,technology
"1. The government will work with Live Nation Malaysia to identify scalpers who have been reselling tickets for the Coldplay concert, says Communications and Digital Minister Fahmi Fadzil.  He adds, the government is also considering enacting an anti-scalping law. https://t.co/pTLaeARuLF",,technology
"The Securities Commission Malaysia (SC) has taken action against Huobi Global for operating an unlicensed digital asset exchange (DAX) in Malaysia.  In a statement published yesterday, the SC ordered Huobi to cease operations and disable its website and mobile app.  1/3 https://t.co/uhhYIHsxvF",,technology
"The World Bank in collaboration with @mydigital_corp, discussed challenges and opportunities in public sector digital transformation, led by Minister of Economy @rafiziramli and Dr. Apurva Sanghi, the World Bank's Acting Country Manager for Malaysia. https://t.co/C0EQfHdLjA",,technology
"HAVELSAN’s future vision for autonomous systems where different types of unmanned aerial, land, and sea vehicles can work as a swarm has emerged as Digital Troops. This concept will be introduced to HAVELSAN’s visitors in LIMA  2023 which will be in Langkawi, Malaysia.    🇲🇾🇹🇷 https://t.co/wREXj5PkUH",,technology
"The Securities Commission Malaysia (SC) has taken action against Huobi Global Limited, a digital asset exchange, for operating illegally in the country without registration. Leon Li, the CEO of Huobi Global Limited, is also named in the SC's enforcement action.  The SC has issued… https://t.co/ib1RU9zClf",,technology
SC takes enforcement action against Huobi Global for illegally operating digital asset exchange in Malaysia. https://t.co/gpDAWvXiJR,,technology
"The Securities Commission Malaysia has taken action against Huobi Global Limited for operating a digital asset exchange in Malaysia without registration, including to disable its website and mobile application on several platforms such as Apple Store, Google Play and any other…",,technology
Highlight: SC takes enforcement action against Huobi Global for illegally operating digital asset exchange in Malaysia  - https://t.co/ZsvXRDWhmK https://t.co/3LrxyzpnO8,,technology
"@levelsio I noticed that digital nomads always go for Thailand &amp  Indonesia, but totally miss out on Malaysia.  What's your opinion on this?   Why hasn't Malaysia been on your radar?  + exp alcohol? + not enough marketing to Digital Nomads? + Others (i.e. political policies)?",,technology
"Two facts stand out. India still has massive runway for growth when it comes to digital payments. And, we need to work harder to make UPI international since we are lagging far behind China and Malaysia on this front. https://t.co/rL398Lceb0",,technology
"HAVELSAN’s future vision for autonomous systems where different types of unmanned aerial, land, and sea vehicles can work as a swarm has emerged as Digital Troops. This concept will be introduced to HAVELSAN’s visitors in LIMA  2023 which will be in Langkawi, Malaysia. https://t.co/Xn8CbkXdnZ",,technology
Tradepass with MDEC as strategic partner organized DCCI Malaysia 2023 where MDEC is shedding light on the pivotal role of data centres and cloud infrastructure in powering digital ecosystems.  #SayaDigital #MalaysiaDigital https://t.co/NWRxBNVtEY,,technology
"1. MCMC has been instructed to take action against advertisements reselling 'Coldplay Malaysia' tickets on social media.  Get the Coldplay concert tickets from legitimate sources, avoid falling victim to ticket scams,"" Communications and Digital Minister Fahmi Fadzil added. https://t.co/zXULDuFcvn""",,technology
"Ucapan CEO MDEC  With Vantage Data Centers’ investment in Malaysia, we are one step closer towards our goal of firmly establishing Malaysia as the digital hub of ASEAN. The Malaysia Digital (MD) national strategic initiative aims to transform the nation’s digital capabilities..",,technology
"And here's the thing Collin, for only $500,000, you can get $5,000,000 worth of the digital currency that's taking Malaysia by storm.""""",,technology
"During the @CyberviewMY Hari Raya Open House and Cyberjaya 26th Anniversary Celebration, we reaffirmed our commitment to Malaysia’s digital hub by signing an agreement to move towards the implementation of our planned investment of an additional US $3 billion (RM13.32 billion). https://t.co/5jpEfPBMRK",,technology
"H.E. Dato' Syed Md Hasrin Tengku Hussin, Ambassador-designate of Malaysia to the Republic of Indonesia receives a courtesy visit from Mr. Gopi Ganesalingam, Senior Vice-President for Digital Exports, Malaysia Digital Economy Corporation (MDEC). https://t.co/2nkuUx30VY",,technology
PETALING JAYA: Centre for the Fourth Industrial Revolution Malaysia (Malaysia Centre for 4IR) seeks to further enhance the nations’ public-private collaboration in line with developing Malaysia’s digital economy.,,technology
"Glad to see this day arrive, although I’m no longer working with @LunoGlobal.   Hope all those in Malaysia are happy that $AVAX is now approved to be traded on regulated digital asset exchanges in the country 😄  @avax @DanielxKilleen 🔺 https://t.co/t1MFR5oN2j",,technology
"We are happy to share that Prof. Nirmala Menon has recently spoken at Digital University Asia Summit, Kuala Lumpur, Malaysia where Asia’s higher education technology leaders gather for Times Higher Education’s first-ever Digital Universities Asia @NMenon05 @IITIOfficial  #DHIITI https://t.co/fVsH8fTAEK",,technology
"Additionally, we're obtaining a digital asset exchange license to solidify our ability to securely operate our mainnet protocol.  This will be the 5th digital exchange license granted by Malaysia along w/ Luno and another firm owned partly by Binance.",,technology
"Working in silence.   Tokenomics V3 is now live, and we're excited to reveal the BTC Fund and our digital asset exchange license from the government of Malaysia.  Details below 👼👇 https://t.co/OGrOQhq73M https://t.co/q8mijbX83r",,technology
The cool thing about the digital marketing community in Malaysia is that many operate under the radar.  But wildly successful.  Being a digital &amp  content marketer enables you to craft your ideal life.,,technology
".@TW_in_MY &amp  @usembassykl organized the 1st #GCTF workshop held in an @ASEAN country! Experts from #Taiwan🇹🇼, #US🇺🇸 &amp  #Malaysia🇲🇾, including @TAIWANmoda &amp  @NACSAmalaysia officials, addressed key digital economy topics, such as cyber security &amp  disinformation countermeasures. https://t.co/TgHBk6FDGC",,technology
"IFPI recognizes RIM as the National Group for Malaysia.  RIM Charts is the only industry recognised-digital chart &amp  THE de facto charts for the most popular &amp  best-selling music in Malaysia  The chart is based on these four platforms : Spotify, Apple Music, Deezer, &amp  KKBOX.",,technology
WTFFFFFFF!!!!!!! SUPER RISES 1 SPOT TO #4!!!! It’s now the 4th best digital song this week in Malaysia!!!! 😭😭😭,,technology
Universiti Malaysia Sabah (UMS) and #Huawei Malaysia have launched a Huawei ICT Academy Lab at UMS's Faculty of Computing &amp  Informatics to nurture Malaysia's ICT talent and further accelerate the country's digital transformation goals. https://t.co/kWNSkL0i9Q #HuaweiFacts,,technology
"EU head of mission to Malaysia,  H.E. Michalis Rokas still awaiting engagement from Malaysia minister of communications &amp  digital on the country’s 5G rollout he said. This following concerns expressed in leaked letters by foreign envoys over possible Huawei’s involvement . https://t.co/tEHLcxJSRy",,technology
"Let your imagination map your future. The emergence of digital media makes graphic designers one of the most highly demanded professions in Malaysia, and the Bachelor in Graphic Design (Hons) is the foundation for your creative minds to guide you to your dream.   #MSUmalaysia https://t.co/aGK9M9o1vJ",,technology
"#NORM project fieldwork part 1 | Kuala Lumpur, Malaysia.  @ilaria_carrozza engaging the audience on China's Digital Silk Road in Southeast Asia: Opportunites and Risks""  Live from the Institute of China Studies at the University of Malaya.  @MarshyNic @jens_koning https://t.co/vWHiJSIZBX""",,technology
The 10 countries where Coldplay is currently performing the best on digital platforms   1. Indonesia 🇮🇩  2. Brazil 🇧🇷  3. Australia 🇦🇺  4. United Kingdom 🇬🇧  5. Malaysia 🇲🇾  6. Ireland 🇮🇪  7. Netherlands 🇳🇱  8. Norway 🇳🇴  9. Taiwan 🇹🇼  10. Belgium 🇧🇪 https://t.co/stfZDGCJBt,,technology
"The May issue of @UNICEFInnocenti's newsletter is now available.  Topics include scaling up digital learning in North Macedonia, effective strategies for increasing childhood immunization uptake, Malaysia's new child sexual abuse legislation, and more.  👉 https://t.co/VD4svzeR8U https://t.co/agQj1ZQBVi",,technology
𝑨𝒕𝒕𝒆𝒏𝒕𝒊𝒐𝒏 𝑰𝒏𝒏𝒐𝒗𝒂𝒕𝒐𝒓𝒔 𝒂𝒏𝒅 𝑪𝒉𝒂𝒏𝒈𝒆-𝒎𝒂𝒌𝒆𝒓𝒔!  Get ready to unleash your disruptive ideas with the Malaysia Digital Catalyst Grant! This grant will accelerate sustainable solutions in Malaysia's digital-promoted sectors. 🌱💡 https://t.co/7MggqSLwb9,,technology
"TAEYANG - ‘Shoong!' (feat. LISA of @BLACKPINK)’ on Billboard Charts dated May 13, 2023:  #88 Billboard Global Excl. US (+106) *new peak* #143 Billboard Global 200 *debut entry* #11 World Digital Song Sales (+1) *new peak*  Billboard Hits of The World Songs charts:  #11 Malaysia… https://t.co/eNnIUA9AEw",,technology
Indonesians can now use the popular Quick Response Indonesia Standard (QRIS) to make payments in Malaysia as the two countries take a major step forward in integrating digital transaction systems. #jakpost https://t.co/NF2ALw1spy,,technology
"Tak pergi pun dinner nya sebab ada limit jemputan.  But just want to say, it's been an honor and a very proud moment to be a part of this success.  OCBC Bank Malaysia just won International Business Award under Digital Banking category for Unit Trust feature 🎉🥳 https://t.co/pB3UnvWYWx",,technology
"Malaysia web 3.0, blockchain &amp  digital assets development. https://t.co/z98oqmj7qZ",,technology
"Jawatan Kosong SAMSUNG MALAYSIA ELECTRONICS (SME) Sdn Bhd 2023  1. Master Trainer 2. Digital Services Executive 3. Business Support Analyst 4. Procure to Pay (PTP) Process Owner 5. Online Performance Marketing, Senior Specialist 6. Supply Chain Coordinator https://t.co/M9XIfZ2tIA",,technology
"#NewProfilePic  The new dawn of local NFT scene will rise upon us ☀️  With YB @rafiziramli set to empower Malaysia's digital ecosystem economy, we believe this is a light of hope for us to push this together to promote our community.  Whoever there is left, LFG guys 🚀🇲🇾 https://t.co/IvIYAb7yfA",,technology
"1/ Interesting old photos of the Hawk-208 (RMAF/Malaysia)  The 2nd photo showing Line Replaceable Unit (LRU) such as LINS-300, VCR &amp  DTU (Data Transfer Unit).   The 3rd photo showing the location of the 2nd &amp  4th of the APG-66H radar's LRU: (1) LPRF (2) Digital Signal Processor. https://t.co/eBEbcZsSJ8",,technology
"IFPI recognises RIM as the National Group for Malaysia.  RIM Charts is the only industry recognised-digital chart &amp  to be THE de facto charts for the most popular &amp  best-selling music in Malaysia  The chart is based on these four platforms : Spotify, Apple Music, Deezer, &amp  KKBOX.",,technology
"She got her 2nd Best Actress nomination in FAMAS through her latest film Arisaka. It was shown in  international film festivals and gained digital success after it trended in Netflix in the Philippines, Hongkong, Malaysia, Singapore, Vietnam, Thailand, Taiwan, and South Korea. https://t.co/rD6tKKGEgx",,technology
"Excited on sharing with Fortune Magazine MDEC’s progress to accelerate Malaysia's digital economy through sector growth, financial inclusion, Islamic digital economy expansion, and SME ESG adoption. All in a day’s work towards creating a shared vision for global opportunities. https://t.co/c6PWXUQphi",,technology
"Malaysia’s Digital Minister has reassured Swedish telecoms giant Ericsson that its multibillion-dollar contract to help with nation’s 5G roll-out still stands, but stressed that country able to make deals with any entity it chooses as it eyes 2nd network. https://t.co/CE0bzNJ7rn",,technology
"#ArtVsArtist update ⭐️   Hi! My name is Sam and I'm a digital illustrator based in Beaufort, Sabah (Malaysia 🇲🇾) ⭐️  Follow my IG for more art ⭐️ https://t.co/LmksjO9P2D   And DM me for work inquiries 🫶🏼 https://t.co/OZZHMZ0bEj",,technology
[VIDEO] 230503 @HakkenRyou for Tatler Malaysia's May Issue Digital Cover!  Full article: https://t.co/pqvBUgbcKD  #HakkenNation #HakkenDay https://t.co/41z0e7fgyV,,technology
[PHOTO] 230503 @HakkenRyou for Tatler Malaysia's May Issue Digital Cover!  Full article: https://t.co/pqvBUgbcKD  #HakkenNation #HakkenDay https://t.co/6mQupRdmL5,,technology
"Exciting news! We are extending Malaysia Digital Catalyst Grant (MDCG), Malaysia Digital Digital X-Port Grant (MDXG) and Malaysia Digital Digital Content Grant (DCG). Join MDCG &amp  MDXG briefing sessions on 9, 16, and 22 May 2023 via https://t.co/YGWBgml1dT (1/2) https://t.co/CnCDjwM2p6",,technology
Malaysia! Talking digital skill gaps and how Newcastle University and our NUMed campus can contribute to national need https://t.co/DamEzx4HoL,,technology
Singapore-bound Air India flight diverted to Malaysia due to inclement weather   Read @ANI Story | https://t.co/TIhBawIs0F #Singapore #Malaysia #AirIndia https://t.co/YvlcKh3yeB,,technology
"I had an incredible time with our teams in #Malaysia 🇲🇾 &amp  #Singapore 🇸🇬! Thanks for your fantastic energy! 🙌   With #digital and #datascience, our teams are continuously improving the #reliability and #safety of our products and services to support our #customers. https://t.co/7oCxjvkJSn",,technology
"📷 Anna Jobling for L'Officiel Malaysia digital cover, all dressed in the finest Ralph Lauren Collection. #annajobling https://t.co/NnU6JcO6zG",,technology
"Discussion with OMS Group, co-owner of Project MIST which connects Malaysia, India, Singapore, Thailand with submarine cables traversing Southeast Asia, the Pacific &amp  the US  This is an opportunity to develop 🇲🇾 digital economy space via our National Investment Aspirations (NIA) https://t.co/c9FT1YxP6m",,technology
"Our local streaming numbers are great. Both (Spotify and Apple Music) are in Top 10. All we need is a whole lot of digital sales.  HOT peaked at #11 Spotify (30k++ streams), #8 Apple Music and &gt 150 digital sales - and peaked at #6 Billboard Malaysia. ++",,technology
"Are you a woman digital entrepreneur in the Pacific? Don’t miss out the opportunity to attend the E-Trade for Women Masterclass in Malaysia.  For more details and how to apply, click here: https://t.co/JHqzfq9tHA  #EtradeforAll #PacificEcommerceInitiave #OneBluePacific https://t.co/Le8pTaMCuJ",,technology
"There’s a lot parallels between live performances and digital performances"" - @Cornelius_LOW   @dvckyVT is breaking so much new ground w/ Behind The Model. The 1st ep tackles challenges of growing in 2 niche spaces in Malaysia - VTubing + Pro wrestling.  https://t.co/3BB8Nnz7jO""",,technology
"Malaysia's own world-class visual effects magician!  Digital creator Sofian/Sofyank won the Ultimate VFX Challenge in Los Angeles, USA yesterday!  Congratulations @sofyank96! https://t.co/bDTDp9trTs",,technology
"@ElbridgeColby China dominates"" Asia because it has the digital/physical infrastructure goods Asia needs--we have next to nothing. Malaysia's Anwar was just in Beijing--it imports 3.5X as much from China as from the US. What will it take to leapfrog China? A massive effort. Talk is cheap.""",,technology
"@Zuby_Tech In Malaysia, Sony Centre shop have many PS5 available. Except Digital edition, people wanted the cheapest option and sold out. https://t.co/1s7yASUA9M",,technology
"To all Malaysian creators, Malaysia Digital Economy Corporation (MDEC) is hosting Digital Content Creators Challenge (DC3) under 4 categories:  - Digital Comic - Animation (short/series) - Interactive Media - Digital Games  check them out!!  Link in comments https://t.co/bcnaxqpV8V",,technology
"@AsalGombak Saya tekankan lagi Sekali jam digital ke,apps ke,Astro Oasis ke r not official,since we at KV so the official one is only from national broadcasting agency @RTM_Malaysia .",,technology
"🇲🇾 CARATS!   Funds will be used for YouTube Ads Project in Malaysia, Malaysian Carats iTunes Projects, and K-charts Digital Streaming Project  We’re almost there!! MORE PUSH  Let’s donate if we can!!  ( and if you donate RM2, you may have a chance to win an ‘ FML ‘ sealed album!",,technology
"Pertama Digital together with Kridentia Tech is kickstarting Malaysia’s first very own Digital ID! 🇲🇾  Say goodbye to your wallets and hello to having your IC and driving license on your phone, just like your bank cards!  And this is just the start!  Digital ID is the future! 🚀 https://t.co/b9yLUnvl2t",,technology
"@kkd_gov and MDEC hosted a Townhall to gather feedback on challenges faced by creative technology, digital games, animation, and digital comics. YB @fahmi_fadzil, the Minister of Communications and Digital Malaysia, was the honorable guest. #SayaDigital #MalaysiaDigital https://t.co/ToIcvRghYA",,technology
"Months behind schedule, Malaysia’s five digital banks are in a race against time and missing the set deadline could see them losing their banking licences.  Their biggest hurdle?  Talent.  Here’s how talent (or the lack of it) could cost Malaysian digital banks their licenses.",,technology
"Courtesy Visit by Ms. Priscilla Tjin, Associate, Business Development - Indonesia, Malaysia Digital Economy Corporation (MDEC) on H.E. Dato' Syed Md Hasrin Tengku Hussin, Ambassador-designate of Malaysia to the Republic of Indonesia on 17 April 2023. https://t.co/AL8WaoHWFf",,technology
"Also related: @unicef commissioned the market research company, @QuiltAi_  to identify the digital marketing tactics being used to attract children to consume unhealthy food and drink in China, Indonesia, Malaysia, Mongolia and the Philippines"" https://t.co/086ujSjco5""",,technology
@fmtoday Wow! Coming from Mr Digital Mall and the shortest serving PM of Malaysia? https://t.co/CkSXHD1KB8,,technology
"Are you a woman digital entrepreneur? Don't miss the chance to join our Masterclass for South-East Asia and the Pacific!🌏 Organized with @lennise01, CEO of @dropeeofficial and eT4W Advocate.  🗓️July 24 to 27, 2023 📍Kuala Lumpur, Malaysia  Register TODAY! https://t.co/ssVA0LnfmC https://t.co/RNe3lv8jNd",,technology
"Tip for those building digital banks in Malaysia, can we please do away with only making 12 months of statement available online?  Really ridiculous to step into a branch just to print a statement from last year especially with increasingly cheaper cost of storage these days.",,technology
"1. Four sources have told Reuters, that Malaysia reportedly plans to introduce a second 5G network from January 2024 to challenge DNB's lock on the market.  However, the Communications and Digital Ministry says no decision has been made yet.  https://t.co/AadrY27Kwg",,technology
"A paradox exists in Malaysia. We are one of the most digitally savvy countries in the region - our mobile and internet penetration, social media usage, and digital payments maturity rank in the top tier.   Yet, our innovation score has steeply through the years, with R&amp D rates by… https://t.co/KAkG4xwQJS",,technology
"hi #PortfolioDay! im a digital illustrator based in malaysia that loves to make my illustration colourful and pretty. i currently have commission open 🌷🩷  my portfolio, other social links, and commission form here: https://t.co/3yq7U1R2Js https://t.co/jRkHsdAPpx",,technology
"While I will keep on asking the golden question (official release of Xbox console in Malaysia, when?) until it happens (20 years and counting now…)  But the other side of equation - developers - is fairly important too  Digital economy + talent development + global reach",,technology
"#PortfolioDay! Let's go!  I'm Vrok, digital artist from Malaysia. Here is a selection of works from my monthly series of illustrations on Pokemon and their trainers! https://t.co/QNcCLBQMGM",,technology
"Good bit of research by @DigitalReachSEA on the digital rights situation across Cambodia, Indonesia, Malaysia, Myanmar, Philippines, Singapore, Thailand, and Vietnam.   TDLR: threats against digital rights are increasing &amp  becoming more sophisticated 😟  https://t.co/YLdaFxM2LK https://t.co/eMB8t4NM2K",,technology
"@DigitalPenangMY Join us at geNFesT and experience the ultimate NFT festival in George Town, Penang in June 2023! Don't miss out on the opportunity to be part of the digital revolution in one of the most vibrant cities in Asia! 🚀💥   #geNFesT #NFT #event #festival #Malaysia #NFTCommunity",,technology
"It's #PortfolioDay! 🎨 Hiya everyone! My name is Dinx, I'm a digital artist from Malaysia! 💕 I mostly do art such as some fan content or character designing! :D  Instagram 📸: https://t.co/iyQSrnhE7E Website 💬: https://t.co/225vRWjYEO https://t.co/OAlQ6M1aaH",,technology
"#PortfolioDay Hi, I'm Xirf / Isaac. I'm a freelance digital artist from Malaysia &amp  I love telling stories with my art! I do character &amp  background/environment illustrations. I'm interested in visual development work.  🎨 https://t.co/gB5eBeoJvU ✉️ xirftheartist@gmail.com https://t.co/bIPhyHP64J",,technology
"Here's another sponsored cert under Coursera, sponsored under Trainocate Malaysia. Courses must be done by 1st June 2023, after that kena bayar RM100/month. These are the courses offered :    Digital Marketing and E-Commerce  Data Analytics  UX Design  Project Management  IT…",,technology
"Massive thanks to Kenneth Ng from Malaysia for his incredible support for Transcending Obscurity!   Don't forget, our digital catalog is for NYOP just this month - https://t.co/9o8CkX8P3P https://t.co/rl9O2smjIm",,technology
"[INFOGRAPHIC] Southeast Asia is expected to require an additional 18 million digital workers by 2030, with Malaysia projected to require around one million of these workers. So, to be world-class TVET, Malaysia should:   (a) focus on quality  https://t.co/q9OPATuRMf",,technology
"In its Digital Rights in Southeast Asia 2023 report, DigitalReach highlighted how short videos, particularly on TikTok, influenced elections in the Philippines and in Malaysia in 2022.  https://t.co/Tv5u2f84ox",,technology
"Successful MLC Roundtable Dialogue held on 5 April 2023 led by Tan Sri Azman Mokhtar discussed Malaysia's Islamic Digital Economy's growth phase.  With regulatory support, MDEC aims to elevate Malaysia's Islamic Digital Economy to greater heights! #SayaDigital #MalaysiaDigital https://t.co/KZetU01IO3",,technology
"#PortfolioDay #絵描きさんと繋がりたい  // a.k.a profile intro update.  I'm a bisexual female graphic design student from Malaysia that specialise in digital &amp  traditional illustration, image editing, logo &amp  character design. Nice to meet you ☺️ https://t.co/NgaR5BbmHz",,technology
Ledang MP Syed Ibrahim Syed Noh has been appointed Malaysia Digital Economy Corporation (MDEC) non-executive chairman effective April 1. https://t.co/WEQuOAukzw,,technology
Will be representing Malaysia at the ASEAN Youth Dialogue 2023 with other 3 🇲🇾 delegates.  This year’s theme is Digital Development for Sustainable Development Goals.  Looking forward for a critical and engaging dialogue with youths from ASEAN Member States.  #DemiPertiwi 🇲🇾 https://t.co/Yz972iLsZC,,technology
"We are honoured to host the Minister and Deputy Minister of Communications and Digital of Malaysia, @fahmi_fadzil and @TeoNieChing to Bank Negara Malaysia for a presentation on the digital economy, and our collective efforts to combat online financial scams. https://t.co/QK6Bl9tpok",,technology
🦋Share/RT appreciated!🦋  Hi! I'm a freelance digital artist/Illustrator from Malaysia and do anime style art commissions!  🌟Comm price/samples: https://t.co/JxbnSUUHg7 🌟Ko-Fi(Tipping): https://t.co/o4mhKSyNI5 🌟where to find me: https://t.co/7osxLpa3l4  DM for work inquiries. https://t.co/WJOEYHITts,,technology
Athirah from Malaysia is studying Linguistics with TESOL and Digital Culture and Communication @UL Athirah is wearing a Malay traditional outfit called Baju Kurung. It comprises of two pieces of clothing  a blouse and a skirt. It is the national dress of Malaysia. https://t.co/lJv32mJFUX,,technology
"Just had a great meeting with DS Isham Ishak, Sec Gen of @MITIMalaysia  to discuss collaboration on driving digital investment in Malaysia. With our collective efforts, we aim to position Malaysia as a digital economy hub for ASEAN. Exciting times ahead! @mymdec #MalaysiaDigital https://t.co/JIEu5Ffw6h",,technology
"Business groups in Malaysia have lauded Prime Minister Anwar Ibrahim’s visit to China, during which 19 agreements were signed to boost investments in green technology, digital economy and modern agriculture 🇲🇾🇨🇳 https://t.co/gWuXN8vGUs",,technology
🎉CONGRATULATIONS once again to the #WSIS Prizes winner for Action Line C2.     Jalinan Digital Negara Plan @MCMC_RASMI Malaysia !  ℹ️Learn more about how this project is contributing to achieving the #SDGs using #ICTs &gt &gt  https://t.co/yyjqobNCzS  @WSISprocess,,technology
"Trade settlement between India, Malaysia now possible in Indian Rupee  Read @ANI Story | https://t.co/Cu51DzSFnZ #IndiaMalaysia #RupeeTrade #Malaysia #India https://t.co/qqnj8Xf5l5",,technology
Worse ever Minister of Communications and Digital appointed by lousy Prime Minister cum. Minister of Finance.  Worse leadership ever. - quote from Rakyat Malaysia.,,technology
"ASEAN is expanding a cross-border digital payment system to allow states to use local currencies for trade.  An agreement on this was reached between Indonesia, Malaysia, Singapore, the Philippines, and Thailand in November 2022.  De-dollarization is growing everywhere you look!",,technology
"If we want better public digital services and websites/apps/data in Malaysia, then we basically need a top notch Government Digital Services team, similar to UK GDS https://t.co/xvLTbuoanb",,technology
"We are excited to announce that #DigifyAfrica has been chosen as one of the 10 NGOs from South Africa, Mexico, and Malaysia to participate in the Digital Equity Accelerator, an initiative of @AspenDigital  powered by @HP.   #DigitalInclusion #DigitalEquity https://t.co/Adq5r71zBT",,technology
"Malaysia, Indonesia, Singapore and Thailand  now have a digital payment system that enables settlements in local currencies.",,technology
"This means that an ASEAN cross-border digital payment system would be expanded further and allow ASEAN states to use local currencies for trade. An agreement on such cooperation was reached between Indonesia, Malaysia, Singapore, the Philippines, and Thailand in November 2022. https://t.co/XNcAEHFe4I",,technology
"Malaysia, Indonesia, Singapore &amp  Thailand  opted digital payment system that enables settlements in local currencies now. Rest will follow the suit soon.  New Order is heading fast towards a future wherein any person in any country can directly and https://t.co/tItFcHzrHW…",,technology
"Goodbye dollar hegemony! Malaysia, Indonesia, Singapore and Thailand  now have a digital payment system that enables settlements in local currencies.   How long before this is replicated worldwide? 🤔  This is just a matter of scaling that needs the right governance and…",,technology
"Join the Buying Party at https://t.co/cyvvYGa6rY   If you are from USA, South Korea, Argentina, Brazil, Canada, Chile, Columbia, Mexico, Peru, UK,  Thailand, Phillipines, Indonesia, and Malaysia, Please buy a digital from the STATIONHEAD  ✅️Please buy only one copy per email https://t.co/AJ0kjOoQte",,technology
"Qin called for mutually beneficial cooperation with Malaysia to meet risks and challenges, as well as more cooperation in the fields of new energy vehicles, digital economy, semiconductors and agriculture.",,technology
"[ HELP RT | MALAYSIA MY GO 🇲🇾 ]  TXT MEMORIES: THIRD STORY 📸  💰1st Payment: DVD- RM175 Digital- RM205  💰2nd payment NEEDED (EMS + postage)  🎴Internal trading for random photocard (FPFS)  ⏰ Deadline: SOLD OUT/ 13th April, 11PM  🔗 https://t.co/UMS9PN32c6  #pasarTXT https://t.co/WN7pjlDOU9",,technology
"Hi Malaysia ARMY, US ARMY is pushing Jimin’s #LikeCrazy digital right now.   If u would like to contribute, it will only cost u RM4.50 for each Like Crazy digital. My purchase will be counted for Billboard.   Anybody want to join the buying party plz kindly DM me 🙏🏻   #pasarBTS https://t.co/AznebEZS90",,technology
"After spending two decades overseas, Catherine Lian returned to become IBM Malaysia's Managing Director. She discusses the pressing need for bold policies to address the digital talent shortage, and why inclusive leadership matters.  #AWANInews https://t.co/bjNve9MeKm",,technology
"In retrospect, finding the right fit for Malaysia’s digital connectivity was a challenge especially in deploying digital infrastructure and connectivity in less populated areas. https://t.co/EQaxvw91lX",,technology
"https://t.co/mZqEiaWdsj A Fintech company in Malaysia and one of Ripple Inc many partners, MoneyMatch, now has a digital remittance license from Bank Negara Malaysia (BNM) allowing them to cater for the needs of both individuals and businesses (4 years ago)",,technology
"Nobody should be left behind in today's digital world. Discover how #Huawei is connecting the unconnected in Malaysia, changing the lives of the underprivileged in Simunjan via education in partnership with the Sarawak Multimedia Authority (SMA). #HuaweiMalaysia https://t.co/s2fRjQ1oL1",,technology
"Through their Animation film, Mechamato, they brought home the #1 Anime Fan Award from Tokyo Anime Award Festival #TAAF2023.  Not only was that a huge milestone for Malaysia's animation field, and digital creative industry, https://t.co/txfn1kG41f",,technology
